Date,Open,High,Low,Close,Adj Close,Volume
2022-03-24,19.620001,19.620001,19.620001,19.620001,18.409685,0
2022-03-25,19.750000,19.750000,19.750000,19.750000,18.531664,0
2022-03-28,19.709999,19.709999,19.709999,19.709999,18.494133,0
2022-03-29,19.920000,19.920000,19.920000,19.920000,18.691177,0
2022-03-30,19.820000,19.820000,19.820000,19.820000,18.597347,0
2022-03-31,19.459999,19.459999,19.459999,19.459999,18.259554,0
2022-04-01,19.540001,19.540001,19.540001,19.540001,18.334621,0
2022-04-04,19.650000,19.650000,19.650000,19.650000,18.437832,0
2022-04-05,19.389999,19.389999,19.389999,19.389999,18.193871,0
2022-04-06,19.209999,19.209999,19.209999,19.209999,18.024975,0
2022-04-07,19.250000,19.250000,19.250000,19.250000,18.062508,0
2022-04-08,19.309999,19.309999,19.309999,19.309999,18.118807,0
2022-04-11,19.049999,19.049999,19.049999,19.049999,17.874846,0
2022-04-12,19.000000,19.000000,19.000000,19.000000,17.827930,0
2022-04-13,19.200001,19.200001,19.200001,19.200001,18.015594,0
2022-04-14,18.990000,18.990000,18.990000,18.990000,17.818548,0
2022-04-18,19.040001,19.040001,19.040001,19.040001,17.865465,0
2022-04-19,19.270000,19.270000,19.270000,19.270000,18.081278,0
2022-04-20,19.280001,19.280001,19.280001,19.280001,18.090660,0
2022-04-21,18.990000,18.990000,18.990000,18.990000,17.818548,0
2022-04-22,18.459999,18.459999,18.459999,18.459999,17.321241,0
2022-04-25,18.500000,18.500000,18.500000,18.500000,17.358776,0
2022-04-26,17.950001,17.950001,17.950001,17.950001,16.842703,0
2022-04-27,18.010000,18.010000,18.010000,18.010000,16.899002,0
2022-04-28,18.350000,18.350000,18.350000,18.350000,17.218029,0
2022-04-29,17.809999,17.809999,17.809999,17.809999,16.711340,0
2022-05-02,17.910000,17.910000,17.910000,17.910000,16.805172,0
2022-05-03,18.049999,18.049999,18.049999,18.049999,16.936533,0
2022-05-04,18.559999,18.559999,18.559999,18.559999,17.415071,0
2022-05-05,18.049999,18.049999,18.049999,18.049999,16.936533,0
2022-05-06,17.969999,17.969999,17.969999,17.969999,16.861467,0
2022-05-09,17.320000,17.320000,17.320000,17.320000,16.251566,0
2022-05-10,17.379999,17.379999,17.379999,17.379999,16.307865,0
2022-05-11,17.200001,17.200001,17.200001,17.200001,16.138969,0
2022-05-12,17.129999,17.129999,17.129999,17.129999,16.073288,0
2022-05-13,17.500000,17.500000,17.500000,17.500000,16.420464,0
2022-05-16,17.510000,17.510000,17.510000,17.510000,16.429846,0
2022-05-17,17.879999,17.879999,17.879999,17.879999,16.777021,0
2022-05-18,17.309999,17.309999,17.309999,17.309999,16.242184,0
2022-05-19,17.270000,17.270000,17.270000,17.270000,16.204651,0
2022-05-20,17.240000,17.240000,17.240000,17.240000,16.176502,0
2022-05-23,17.670000,17.670000,17.670000,17.670000,16.579977,0
2022-05-24,17.520000,17.520000,17.520000,17.520000,16.439230,0
2022-05-25,17.660000,17.660000,17.660000,17.660000,16.570593,0
2022-05-26,17.980000,17.980000,17.980000,17.980000,16.870853,0
2022-05-27,18.330000,18.330000,18.330000,18.330000,17.199263,0
2022-05-31,18.240000,18.240000,18.240000,18.240000,17.114815,0
2022-06-01,18.160000,18.160000,18.160000,18.160000,17.039751,0
2022-06-02,18.430000,18.430000,18.430000,18.430000,17.293095,0
2022-06-03,18.209999,18.209999,18.209999,18.209999,17.086664,0
2022-06-06,18.270000,18.270000,18.270000,18.270000,17.142963,0
2022-06-07,18.490000,18.490000,18.490000,18.490000,17.349390,0
2022-06-08,18.340000,18.340000,18.340000,18.340000,17.208647,0
2022-06-09,17.860001,17.860001,17.860001,17.860001,16.758255,0
2022-06-10,17.340000,17.340000,17.340000,17.340000,16.270334,0
2022-06-13,16.680000,16.680000,16.680000,16.680000,15.651046,0
2022-06-14,16.600000,16.600000,16.600000,16.600000,15.575981,0
2022-06-15,16.799999,16.799999,16.799999,16.799999,15.763644,0
2022-06-16,16.270000,16.270000,16.270000,16.270000,15.266339,0
2022-06-17,16.230000,16.230000,16.230000,16.230000,15.228806,0
2022-06-21,16.620001,16.620001,16.620001,16.620001,15.594749,0
2022-06-22,16.440001,16.440001,16.440001,16.440001,15.425853,0
2022-06-23,16.389999,16.389999,16.389999,16.389999,15.378936,0
2022-06-24,16.930000,16.930000,16.930000,16.930000,15.885625,0
2022-06-27,16.940001,16.940001,16.940001,16.940001,15.895007,0
2022-06-28,16.770000,16.770000,16.770000,16.770000,15.735495,0
2022-06-29,16.639999,16.639999,16.639999,16.639999,15.613514,0
2022-06-30,16.420000,16.420000,16.420000,16.420000,15.407084,0
2022-07-01,16.559999,16.559999,16.559999,16.559999,15.538449,0
2022-07-05,16.450001,16.450001,16.450001,16.450001,15.435235,0
2022-07-06,16.410000,16.410000,16.410000,16.410000,15.397702,0
2022-07-07,16.730000,16.730000,16.730000,16.730000,15.697961,0
2022-07-08,16.719999,16.719999,16.719999,16.719999,15.688579,0
2022-07-11,16.520000,16.520000,16.520000,16.520000,15.500917,0
2022-07-12,16.420000,16.420000,16.420000,16.420000,15.407084,0
2022-07-13,16.320000,16.320000,16.320000,16.320000,15.313253,0
2022-07-14,16.200001,16.200001,16.200001,16.200001,15.200659,0
2022-07-15,16.600000,16.600000,16.600000,16.600000,15.575981,0
2022-07-18,16.559999,16.559999,16.559999,16.559999,15.538449,0
2022-07-19,17.059999,17.059999,17.059999,17.059999,16.007607,0
2022-07-20,17.150000,17.150000,17.150000,17.150000,16.092052,0
2022-07-21,17.240000,17.240000,17.240000,17.240000,16.176502,0
2022-07-22,17.059999,17.059999,17.059999,17.059999,16.007607,0
2022-07-25,17.160000,17.160000,17.160000,17.160000,16.101437,0
2022-07-26,17.000000,17.000000,17.000000,17.000000,15.951306,0
2022-07-27,17.430000,17.430000,17.430000,17.430000,16.354780,0
2022-07-28,17.549999,17.549999,17.549999,17.549999,16.467379,0
2022-07-29,17.799999,17.799999,17.799999,17.799999,16.701956,0
2022-08-01,17.719999,17.719999,17.719999,17.719999,16.626892,0
2022-08-02,17.540001,17.540001,17.540001,17.540001,16.457996,0
2022-08-03,17.719999,17.719999,17.719999,17.719999,16.626892,0
2022-08-04,17.580000,17.580000,17.580000,17.580000,16.495527,0
2022-08-05,17.070000,17.070000,17.070000,17.070000,16.561501,0
2022-08-08,17.049999,17.049999,17.049999,17.049999,16.542099,0
2022-08-09,17.020000,17.020000,17.020000,17.020000,16.512991,0
2022-08-10,17.370001,17.370001,17.370001,17.370001,16.852566,0
2022-08-11,17.490000,17.490000,17.490000,17.490000,16.968990,0
2022-08-12,17.750000,17.750000,17.750000,17.750000,17.221247,0
2022-08-15,17.730000,17.730000,17.730000,17.730000,17.201841,0
2022-08-16,17.780001,17.780001,17.780001,17.780001,17.250353,0
2022-08-17,17.680000,17.680000,17.680000,17.680000,17.153330,0
2022-08-18,17.740000,17.740000,17.740000,17.740000,17.211542,0
2022-08-19,17.510000,17.510000,17.510000,17.510000,16.988394,0
2022-08-22,17.160000,17.160000,17.160000,17.160000,16.648821,0
2022-08-23,17.219999,17.219999,17.219999,17.219999,16.707033,0
2022-08-24,17.270000,17.270000,17.270000,17.270000,16.755543,0
2022-08-25,17.549999,17.549999,17.549999,17.549999,17.027203,0
2022-08-26,17.000000,17.000000,17.000000,17.000000,16.493587,0
2022-08-29,16.959999,16.959999,16.959999,16.959999,16.454779,0
2022-08-30,16.740000,16.740000,16.740000,16.740000,16.241333,0
2022-08-31,16.600000,16.600000,16.600000,16.600000,16.105501,0
2022-09-01,16.549999,16.549999,16.549999,16.549999,16.056992,0
2022-09-02,16.440001,16.440001,16.440001,16.440001,15.950270,0
2022-09-06,16.350000,16.350000,16.350000,16.350000,15.862952,0
2022-09-07,16.549999,16.549999,16.549999,16.549999,16.056992,0
2022-09-08,16.700001,16.700001,16.700001,16.700001,16.202524,0
2022-09-09,16.959999,16.959999,16.959999,16.959999,16.454779,0
2022-09-12,17.160000,17.160000,17.160000,17.160000,16.648821,0
2022-09-13,16.430000,16.430000,16.430000,16.430000,15.940567,0
2022-09-14,16.500000,16.500000,16.500000,16.500000,16.008480,0
2022-09-15,16.350000,16.350000,16.350000,16.350000,15.862952,0
2022-09-16,16.150000,16.150000,16.150000,16.150000,15.668907,0
2022-09-19,16.260000,16.260000,16.260000,16.260000,15.775632,0
2022-09-20,16.080000,16.080000,16.080000,16.080000,15.600993,0
2022-09-21,15.760000,15.760000,15.760000,15.760000,15.290524,0
2022-09-22,15.670000,15.670000,15.670000,15.670000,15.203206,0
2022-09-23,15.280000,15.280000,15.280000,15.280000,14.824823,0
2022-09-26,15.080000,15.080000,15.080000,15.080000,14.630782,0
2022-09-27,15.090000,15.090000,15.090000,15.090000,14.640485,0
2022-09-28,15.420000,15.420000,15.420000,15.420000,14.960653,0
2022-09-29,15.190000,15.190000,15.190000,15.190000,14.737504,0
2022-09-30,14.960000,14.960000,14.960000,14.960000,14.514358,0
2022-10-03,15.450000,15.450000,15.450000,15.450000,14.989759,0
2022-10-04,16.030001,16.030001,16.030001,16.030001,15.552483,0
2022-10-05,16.049999,16.049999,16.049999,16.049999,15.571886,0
2022-10-06,15.930000,15.930000,15.930000,15.930000,15.455462,0
2022-10-07,15.580000,15.580000,15.580000,15.580000,15.115888,0
2022-10-10,15.440000,15.440000,15.440000,15.440000,14.980058,0
2022-10-11,15.260000,15.260000,15.260000,15.260000,14.805421,0
2022-10-12,15.270000,15.270000,15.270000,15.270000,14.815123,0
2022-10-13,15.770000,15.770000,15.770000,15.770000,15.300228,0
2022-10-14,15.520000,15.520000,15.520000,15.520000,15.057675,0
2022-10-17,15.910000,15.910000,15.910000,15.910000,15.436057,0
2022-10-18,16.080000,16.080000,16.080000,16.080000,15.600993,0
2022-10-19,16.020000,16.020000,16.020000,16.020000,15.542781,0
2022-10-20,15.980000,15.980000,15.980000,15.980000,15.503970,0
2022-10-21,16.410000,16.410000,16.410000,16.410000,15.921163,0
2022-10-24,16.549999,16.549999,16.549999,16.549999,16.056992,0
2022-10-25,16.740000,16.740000,16.740000,16.740000,16.241333,0
2022-10-26,16.680000,16.680000,16.680000,16.680000,16.183119,0
2022-10-27,16.580000,16.580000,16.580000,16.580000,16.086098,0
2022-10-28,17.000000,17.000000,17.000000,17.000000,16.493587,0
2022-10-31,16.879999,16.879999,16.879999,16.879999,16.377161,0
2022-11-01,16.910000,16.910000,16.910000,16.910000,16.406267,0
2022-11-02,16.559999,16.559999,16.559999,16.559999,16.066694,0
2022-11-03,16.430000,16.430000,16.430000,16.430000,15.940567,0
2022-11-04,16.790001,16.790001,16.790001,16.790001,16.289845,0
2022-11-07,17.000000,17.000000,17.000000,17.000000,16.493587,0
2022-11-08,17.100000,17.100000,17.100000,17.100000,16.590609,0
2022-11-09,16.730000,16.730000,16.730000,16.730000,16.231628,0
2022-11-10,17.510000,17.510000,17.510000,17.510000,16.988394,0
2022-11-11,17.690001,17.690001,17.690001,17.690001,17.163033,0
2022-11-14,17.540001,17.540001,17.540001,17.540001,17.017502,0
2022-11-15,17.690001,17.690001,17.690001,17.690001,17.163033,0
2022-11-16,17.530001,17.530001,17.530001,17.530001,17.007799,0
2022-11-17,17.510000,17.510000,17.510000,17.510000,16.988394,0
2022-11-18,17.549999,17.549999,17.549999,17.549999,17.027203,0
2022-11-21,17.480000,17.480000,17.480000,17.480000,16.959288,0
2022-11-22,17.740000,17.740000,17.740000,17.740000,17.211542,0
2022-11-23,17.840000,17.840000,17.840000,17.840000,17.308565,0
2022-11-25,17.840000,17.840000,17.840000,17.840000,17.308565,0
2022-11-28,17.510000,17.510000,17.510000,17.510000,16.988394,0
2022-11-29,17.559999,17.559999,17.559999,17.559999,17.036905,0
2022-11-30,18.020000,18.020000,18.020000,18.020000,17.483202,0
2022-12-01,17.940001,17.940001,17.940001,17.940001,17.405586,0
2022-12-02,17.940001,17.940001,17.940001,17.940001,17.405586,0
2022-12-05,17.559999,17.559999,17.559999,17.559999,17.036905,0
2022-12-06,17.290001,17.290001,17.290001,17.290001,16.774950,0
2022-12-07,17.209999,17.209999,17.209999,17.209999,16.697332,0
2022-12-08,17.290001,17.290001,17.290001,17.290001,16.774950,0
2022-12-09,16.980000,16.980000,16.980000,16.980000,16.629997,0
2022-12-12,17.250000,17.250000,17.250000,17.250000,16.894432,0
2022-12-13,17.360001,17.360001,17.360001,17.360001,17.002167,0
2022-12-14,17.250000,17.250000,17.250000,17.250000,16.894432,0
2022-12-15,16.820000,16.820000,16.820000,16.820000,16.473297,0
2022-12-16,16.680000,16.680000,16.680000,16.680000,16.336182,0
2022-12-19,16.620001,16.620001,16.620001,16.620001,16.277420,0
2022-12-20,16.700001,16.700001,16.700001,16.700001,16.355770,0
2022-12-21,16.950001,16.950001,16.950001,16.950001,16.600618,0
2022-12-22,16.690001,16.690001,16.690001,16.690001,16.345978,0
2022-12-23,16.830000,16.830000,16.830000,16.830000,16.483089,0
2022-12-27,16.840000,16.840000,16.840000,16.840000,16.492884,0
2022-12-28,16.650000,16.650000,16.650000,16.650000,16.306801,0
2022-12-29,16.910000,16.910000,16.910000,16.910000,16.561441,0
2022-12-30,16.900000,16.900000,16.900000,16.900000,16.551647,0
2023-01-03,16.850000,16.850000,16.850000,16.850000,16.502678,0
2023-01-04,17.040001,17.040001,17.040001,17.040001,16.688763,0
2023-01-05,16.959999,16.959999,16.959999,16.959999,16.610409,0
2023-01-06,17.290001,17.290001,17.290001,17.290001,16.933609,0
2023-01-09,17.260000,17.260000,17.260000,17.260000,16.904228,0
2023-01-10,17.400000,17.400000,17.400000,17.400000,17.041340,0
2023-01-11,17.639999,17.639999,17.639999,17.639999,17.276392,0
2023-01-12,17.790001,17.790001,17.790001,17.790001,17.423304,0
2023-01-13,17.910000,17.910000,17.910000,17.910000,17.540829,0
2023-01-17,17.850000,17.850000,17.850000,17.850000,17.482067,0
2023-01-18,17.600000,17.600000,17.600000,17.600000,17.237219,0
2023-01-19,17.549999,17.549999,17.549999,17.549999,17.188248,0
2023-01-20,17.870001,17.870001,17.870001,17.870001,17.501654,0
2023-01-23,18.080000,18.080000,18.080000,18.080000,17.707323,0
2023-01-24,18.080000,18.080000,18.080000,18.080000,17.707323,0
2023-01-25,18.110001,18.110001,18.110001,18.110001,17.736708,0
2023-01-26,18.299999,18.299999,18.299999,18.299999,17.922789,0
2023-01-27,18.309999,18.309999,18.309999,18.309999,17.932583,0
2023-01-30,18.080000,18.080000,18.080000,18.080000,17.707323,0
2023-01-31,18.290001,18.290001,18.290001,18.290001,17.912998,0
2023-02-01,18.420000,18.420000,18.420000,18.420000,18.040318,0
2023-02-02,18.580000,18.580000,18.580000,18.580000,18.197018,0
2023-02-03,18.469999,18.469999,18.469999,18.469999,18.089287,0
2023-02-06,18.389999,18.389999,18.389999,18.389999,18.010933,0
2023-02-07,18.670000,18.670000,18.670000,18.670000,18.285162,0
2023-02-08,18.459999,18.459999,18.459999,18.459999,18.079491,0
2023-02-09,18.280001,18.280001,18.280001,18.280001,17.903202,0
2023-02-10,18.350000,18.350000,18.350000,18.350000,17.971760,0
2023-02-13,18.530001,18.530001,18.530001,18.530001,18.148050,0
2023-02-14,18.549999,18.549999,18.549999,18.549999,18.167637,0
2023-02-15,18.549999,18.549999,18.549999,18.549999,18.167637,0
2023-02-16,18.350000,18.350000,18.350000,18.350000,17.971760,0
2023-02-17,18.219999,18.219999,18.219999,18.219999,17.844439,0
2023-02-21,17.940001,17.940001,17.940001,17.940001,17.570211,0
2023-02-22,17.879999,17.879999,17.879999,17.879999,17.511446,0
2023-02-23,17.969999,17.969999,17.969999,17.969999,17.599590,0
2023-02-24,17.840000,17.840000,17.840000,17.840000,17.472271,0
2023-02-27,17.900000,17.900000,17.900000,17.900000,17.531036,0
2023-02-28,17.879999,17.879999,17.879999,17.879999,17.511446,0
2023-03-01,17.879999,17.879999,17.879999,17.879999,17.511446,0
2023-03-02,17.980000,17.980000,17.980000,17.980000,17.609386,0
2023-03-03,18.240000,18.240000,18.240000,18.240000,17.864027,0
2023-03-06,18.270000,18.270000,18.270000,18.270000,17.893410,0
2023-03-07,17.920000,17.920000,17.920000,17.920000,17.550623,0
2023-03-08,17.910000,17.910000,17.910000,17.910000,17.540829,0
2023-03-09,17.610001,17.610001,17.610001,17.610001,17.247013,0
2023-03-10,17.420000,17.420000,17.420000,17.420000,17.060928,0
2023-03-13,17.260000,17.260000,17.260000,17.260000,16.904228,0
2023-03-14,17.540001,17.540001,17.540001,17.540001,17.178457,0
2023-03-15,17.280001,17.280001,17.280001,17.280001,16.923817,0
2023-03-16,17.580000,17.580000,17.580000,17.580000,17.217630,0
2023-03-17,17.379999,17.379999,17.379999,17.379999,17.021751,0
2023-03-20,17.530001,17.530001,17.530001,17.530001,17.168661,0
2023-03-21,17.840000,17.840000,17.840000,17.840000,17.472271,0
2023-03-22,17.549999,17.549999,17.549999,17.549999,17.188248,0
2023-03-23,17.580000,17.580000,17.580000,17.580000,17.217630,0
2023-03-24,17.600000,17.600000,17.600000,17.600000,17.237219,0
2023-03-27,17.709999,17.709999,17.709999,17.709999,17.344950,0
2023-03-28,17.700001,17.700001,17.700001,17.700001,17.335159,0
2023-03-29,17.959999,17.959999,17.959999,17.959999,17.589798,0
2023-03-30,18.030001,18.030001,18.030001,18.030001,17.658358,0
2023-03-31,18.219999,18.219999,18.219999,18.219999,17.844439,0
2023-04-03,18.430000,18.430000,18.430000,18.430000,18.050110,0
2023-04-04,18.299999,18.299999,18.299999,18.299999,17.922789,0
2023-04-05,18.280001,18.280001,18.280001,18.280001,17.903202,0
2023-04-06,18.350000,18.350000,18.350000,18.350000,17.971760,0
2023-04-10,18.350000,18.350000,18.350000,18.350000,17.971760,0
2023-04-11,18.389999,18.389999,18.389999,18.389999,18.010933,0
2023-04-12,18.350000,18.350000,18.350000,18.350000,17.971760,0
2023-04-13,18.580000,18.580000,18.580000,18.580000,18.197018,0
2023-04-14,18.610001,18.610001,18.610001,18.610001,18.226400,0
2023-04-17,18.660000,18.660000,18.660000,18.660000,18.275370,0
2023-04-18,18.730000,18.730000,18.730000,18.730000,18.343927,0
2023-04-19,18.709999,18.709999,18.709999,18.709999,18.324339,0
2023-04-20,18.650000,18.650000,18.650000,18.650000,18.265575,0
2023-04-21,18.610001,18.610001,18.610001,18.610001,18.226400,0
2023-04-24,18.660000,18.660000,18.660000,18.660000,18.275370,0
2023-04-25,18.330000,18.330000,18.330000,18.330000,17.952171,0
2023-04-26,18.280001,18.280001,18.280001,18.280001,17.903202,0
2023-04-27,18.600000,18.600000,18.600000,18.600000,18.216608,0
2023-04-28,18.740000,18.740000,18.740000,18.740000,18.353720,0
2023-05-01,18.719999,18.719999,18.719999,18.719999,18.334131,0
2023-05-02,18.450001,18.450001,18.450001,18.450001,18.069698,0
2023-05-03,18.320000,18.320000,18.320000,18.320000,17.942377,0
2023-05-04,18.080000,18.080000,18.080000,18.080000,17.707323,0
2023-05-05,18.420000,18.420000,18.420000,18.420000,18.040318,0
2023-05-08,18.450001,18.450001,18.450001,18.450001,18.069698,0
2023-05-09,18.389999,18.389999,18.389999,18.389999,18.010933,0
2023-05-10,18.400000,18.400000,18.400000,18.400000,18.020729,0
2023-05-11,18.340000,18.340000,18.340000,18.340000,17.961966,0
2023-05-12,18.290001,18.290001,18.290001,18.290001,17.912998,0
2023-05-15,18.440001,18.440001,18.440001,18.440001,18.059904,0
2023-05-16,18.330000,18.330000,18.330000,18.330000,17.952171,0
2023-05-17,18.629999,18.629999,18.629999,18.629999,18.245987,0
2023-05-18,18.750000,18.750000,18.750000,18.750000,18.363514,0
2023-05-19,18.730000,18.730000,18.730000,18.730000,18.343927,0
2023-05-22,18.750000,18.750000,18.750000,18.750000,18.363514,0
2023-05-23,18.580000,18.580000,18.580000,18.580000,18.197018,0
2023-05-24,18.450001,18.450001,18.450001,18.450001,18.069698,0
2023-05-25,18.549999,18.549999,18.549999,18.549999,18.167637,0
2023-05-26,18.740000,18.740000,18.740000,18.740000,18.353720,0
2023-05-30,18.660000,18.660000,18.660000,18.660000,18.275370,0
2023-05-31,18.530001,18.530001,18.530001,18.530001,18.148050,0
2023-06-01,18.770000,18.770000,18.770000,18.770000,18.383102,0
2023-06-02,19.070000,19.070000,19.070000,19.070000,18.676918,0
2023-06-05,18.969999,18.969999,18.969999,18.969999,18.578979,0
2023-06-06,19.080000,19.080000,19.080000,19.080000,18.686712,0
2023-06-07,19.049999,19.049999,19.049999,19.049999,18.657330,0
2023-06-08,19.120001,19.120001,19.120001,19.120001,18.725889,0
2023-06-09,19.129999,19.129999,19.129999,19.129999,18.735680,0
2023-06-12,19.219999,19.219999,19.219999,19.219999,18.823826,0
2023-06-13,19.350000,19.350000,19.350000,19.350000,18.951147,0
2023-06-14,19.280001,19.280001,19.280001,19.280001,18.882591,0
2023-06-15,19.510000,19.510000,19.510000,19.510000,19.107849,0
2023-06-16,19.430000,19.430000,19.430000,19.430000,19.029499,0
2023-06-20,19.260000,19.260000,19.260000,19.260000,18.863001,0
2023-06-21,19.209999,19.209999,19.209999,19.209999,18.814032,0
2023-06-22,19.230000,19.230000,19.230000,19.230000,18.833620,0
2023-06-23,19.080000,19.080000,19.080000,19.080000,18.686712,0
2023-06-26,19.070000,19.070000,19.070000,19.070000,18.676918,0
2023-06-27,19.250000,19.250000,19.250000,19.250000,18.853209,0
2023-06-28,19.250000,19.250000,19.250000,19.250000,18.853209,0
2023-06-29,19.379999,19.379999,19.379999,19.379999,18.980528,0
2023-06-30,19.580000,19.580000,19.580000,19.580000,19.176407,0
2023-07-03,19.610001,19.610001,19.610001,19.610001,19.205790,0
2023-07-05,19.559999,19.559999,19.559999,19.559999,19.156818,0
2023-07-06,19.350000,19.350000,19.350000,19.350000,18.951147,0
2023-07-07,19.340000,19.340000,19.340000,19.340000,18.941353,0
2023-07-10,19.389999,19.389999,19.389999,19.389999,18.990322,0
2023-07-11,19.530001,19.530001,19.530001,19.530001,19.127438,0
2023-07-12,19.670000,19.670000,19.670000,19.670000,19.264551,0
2023-07-13,19.830000,19.830000,19.830000,19.830000,19.421251,0
2023-07-14,19.760000,19.760000,19.760000,19.760000,19.352695,0
2023-07-17,19.840000,19.840000,19.840000,19.840000,19.431047,0
2023-07-18,20.020000,20.020000,20.020000,20.020000,19.607338,0
2023-07-19,20.049999,20.049999,20.049999,20.049999,19.636717,0
2023-07-20,20.040001,20.040001,20.040001,20.040001,19.626925,0
2023-07-21,20.010000,20.010000,20.010000,20.010000,19.597542,0
2023-07-24,20.139999,20.139999,20.139999,20.139999,19.724861,0
2023-07-25,20.209999,20.209999,20.209999,20.209999,19.793419,0
2023-07-26,20.230000,20.230000,20.230000,20.230000,19.813007,0
2023-07-27,20.190001,20.190001,20.190001,20.190001,19.773832,0
2023-07-28,20.370001,20.370001,20.370001,20.370001,19.950123,0
2023-07-31,20.430000,20.430000,20.430000,20.430000,20.008884,0
2023-08-01,20.360001,20.360001,20.360001,20.360001,19.940329,0
2023-08-02,20.059999,20.059999,20.059999,20.059999,19.646511,0
2023-08-03,20.049999,20.049999,20.049999,20.049999,19.636717,0
2023-08-04,20.010000,20.010000,20.010000,20.010000,19.597542,0
2023-08-07,20.190001,20.190001,20.190001,20.190001,19.773832,0
2023-08-08,20.120001,20.120001,20.120001,20.120001,19.705275,0
2023-08-09,20.020000,20.020000,20.020000,20.020000,19.607338,0
2023-08-10,20.059999,20.059999,20.059999,20.059999,19.646511,0
2023-08-11,19.950001,19.950001,19.950001,19.950001,19.634701,0
2023-08-14,20.030001,20.030001,20.030001,20.030001,19.713438,0
2023-08-15,19.780001,19.780001,19.780001,19.780001,19.467388,0
2023-08-16,19.620001,19.620001,19.620001,19.620001,19.309917,0
2023-08-17,19.540001,19.540001,19.540001,19.540001,19.231182,0
2023-08-18,19.549999,19.549999,19.549999,19.549999,19.241022,0
2023-08-21,19.620001,19.620001,19.620001,19.620001,19.309917,0
2023-08-22,19.549999,19.549999,19.549999,19.549999,19.241022,0
2023-08-23,19.680000,19.680000,19.680000,19.680000,19.368969,0
2023-08-24,19.430000,19.430000,19.430000,19.430000,19.122919,0
2023-08-25,19.540001,19.540001,19.540001,19.540001,19.231182,0
2023-08-28,19.719999,19.719999,19.719999,19.719999,19.408335,0
2023-08-29,19.959999,19.959999,19.959999,19.959999,19.644543,0
2023-08-30,20.010000,20.010000,20.010000,20.010000,19.693752,0
2023-08-31,19.950001,19.950001,19.950001,19.950001,19.634701,0
2023-09-01,20.020000,20.020000,20.020000,20.020000,19.703594,0
2023-09-05,19.959999,19.959999,19.959999,19.959999,19.644543,0
2023-09-06,19.860001,19.860001,19.860001,19.860001,19.546124,0
2023-09-07,19.760000,19.760000,19.760000,19.760000,19.447704,0
2023-09-08,19.830000,19.830000,19.830000,19.830000,19.516598,0
2023-09-11,19.920000,19.920000,19.920000,19.920000,19.605175,0
2023-09-12,19.910000,19.910000,19.910000,19.910000,19.595333,0
2023-09-13,19.889999,19.889999,19.889999,19.889999,19.575649,0
2023-09-14,20.090000,20.090000,20.090000,20.090000,19.772488,0
2023-09-15,19.879999,19.879999,19.879999,19.879999,19.565805,0
2023-09-18,19.930000,19.930000,19.930000,19.930000,19.615017,0
2023-09-19,19.860001,19.860001,19.860001,19.860001,19.546124,0
2023-09-20,19.690001,19.690001,19.690001,19.690001,19.378811,0
2023-09-21,19.430000,19.430000,19.430000,19.430000,19.122919,0
2023-09-22,19.350000,19.350000,19.350000,19.350000,19.044184,0
2023-09-25,19.430000,19.430000,19.430000,19.430000,19.122919,0
2023-09-26,19.190001,19.190001,19.190001,19.190001,18.886713,0
2023-09-27,19.280001,19.280001,19.280001,19.280001,18.975290,0
2023-09-28,19.389999,19.389999,19.389999,19.389999,19.083551,0
2023-09-29,19.299999,19.299999,19.299999,19.299999,18.994972,0
2023-10-02,19.240000,19.240000,19.240000,19.240000,18.935923,0
2023-10-03,19.010000,19.010000,19.010000,19.010000,18.709557,0
2023-10-04,19.049999,19.049999,19.049999,19.049999,18.748924,0
2023-10-05,19.030001,19.030001,19.030001,19.030001,18.729242,0
2023-10-06,19.250000,19.250000,19.250000,19.250000,18.945765,0
2023-10-09,19.360001,19.360001,19.360001,19.360001,19.054026,0
2023-10-10,19.480000,19.480000,19.480000,19.480000,19.172129,0
2023-10-11,19.520000,19.520000,19.520000,19.520000,19.211496,0
2023-10-12,19.420000,19.420000,19.420000,19.420000,19.113077,0
2023-10-13,19.370001,19.370001,19.370001,19.370001,19.063868,0
2023-10-16,19.530001,19.530001,19.530001,19.530001,19.221340,0
2023-10-17,19.610001,19.610001,19.610001,19.610001,19.300076,0
2023-10-18,19.420000,19.420000,19.420000,19.420000,19.113077,0
2023-10-19,19.309999,19.309999,19.309999,19.309999,19.004816,0
2023-10-20,19.070000,19.070000,19.070000,19.070000,18.768608,0
2023-10-23,19.020000,19.020000,19.020000,19.020000,18.719398,0
2023-10-24,19.160000,19.160000,19.160000,19.160000,18.857185,0
2023-10-25,18.950001,18.950001,18.950001,18.950001,18.650507,0
2023-10-26,18.719999,18.719999,18.719999,18.719999,18.424139,0
2023-10-27,18.520000,18.520000,18.520000,18.520000,18.227303,0
2023-10-30,18.780001,18.780001,18.780001,18.780001,18.483192,0
2023-10-31,18.860001,18.860001,18.860001,18.860001,18.561928,0
2023-11-01,18.969999,18.969999,18.969999,18.969999,18.670189,0
2023-11-02,19.330000,19.330000,19.330000,19.330000,19.024500,0
2023-11-03,19.469999,19.469999,19.469999,19.469999,19.162287,0
2023-11-06,19.510000,19.510000,19.510000,19.510000,19.201654,0
2023-11-07,19.520000,19.520000,19.520000,19.520000,19.211496,0
2023-11-08,19.540001,19.540001,19.540001,19.540001,19.231182,0
2023-11-09,19.410000,19.410000,19.410000,19.410000,19.103235,0
